,align,no_align,time,distance,n_proj,n_epochs,seed,subject,target_subject,multifreq,reg,dataset,resample,epoch_tmin,epoch_tmax,cov_fs,cov_time_window,cross_subject,lr
588,0.98,0.5,2.260342597961426,spdsw,500,500,929,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
589,1.0,1.0,0.0,spdsw,500,500,929,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
590,0.82,0.64,2.2681732177734375,spdsw,500,500,929,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
591,0.84,0.82,2.379647731781006,spdsw,500,500,929,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
592,0.655,0.51,2.265789270401001,spdsw,500,500,929,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
593,0.54,0.5,2.2456607818603516,spdsw,500,500,929,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
594,0.595,0.605,2.2494618892669678,spdsw,500,500,929,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
595,0.505,0.52,2.251676321029663,spdsw,500,500,929,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
596,0.52,0.575,2.2780866622924805,spdsw,500,500,929,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
597,0.595,0.565,2.261321783065796,spdsw,500,500,929,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
598,0.495,0.51,2.262092351913452,spdsw,500,500,929,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
599,0.56,0.51,2.2370283603668213,spdsw,500,500,929,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
600,0.96,0.83,2.260683298110962,spdsw,500,500,929,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
601,0.925,0.605,2.2606606483459473,spdsw,500,500,929,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
602,1.0,1.0,0.0,spdsw,500,500,929,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
603,0.805,0.61,2.261993646621704,spdsw,500,500,929,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
604,0.71,0.5,2.348850727081299,spdsw,500,500,929,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
605,0.57,0.545,2.287142038345337,spdsw,500,500,929,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
606,0.635,0.51,2.2665042877197266,spdsw,500,500,929,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
607,0.525,0.5,2.285231828689575,spdsw,500,500,929,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
608,0.6,0.5,2.2473526000976562,spdsw,500,500,929,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
609,0.585,0.5,2.2418158054351807,spdsw,500,500,929,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
610,0.4,0.5,2.254991054534912,spdsw,500,500,929,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
611,0.57,0.5,2.270242214202881,spdsw,500,500,929,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
612,0.795,0.5,2.271969795227051,spdsw,500,500,929,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
613,0.85,0.82,2.233393907546997,spdsw,500,500,929,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
614,0.75,0.655,2.2493741512298584,spdsw,500,500,929,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
615,1.0,1.0,0.0,spdsw,500,500,929,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
616,0.62,0.505,2.248626947402954,spdsw,500,500,929,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
617,0.55,0.535,2.2367146015167236,spdsw,500,500,929,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
618,0.49,0.58,2.2618417739868164,spdsw,500,500,929,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
619,0.545,0.495,2.255112409591675,spdsw,500,500,929,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
620,0.545,0.54,2.25821590423584,spdsw,500,500,929,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
621,0.56,0.565,2.219430446624756,spdsw,500,500,929,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
622,0.53,0.54,2.2715272903442383,spdsw,500,500,929,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
623,0.485,0.515,2.2567853927612305,spdsw,500,500,929,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
624,0.92,0.55,2.2418007850646973,spdsw,500,500,929,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
625,0.87,0.715,2.2563865184783936,spdsw,500,500,929,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
626,0.77,0.745,2.2450969219207764,spdsw,500,500,929,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
627,0.715,0.665,2.250737190246582,spdsw,500,500,929,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
628,1.0,1.0,0.0,spdsw,500,500,929,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
629,0.595,0.6,2.2468602657318115,spdsw,500,500,929,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
630,0.705,0.67,2.2441704273223877,spdsw,500,500,929,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
631,0.52,0.435,2.2549686431884766,spdsw,500,500,929,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
632,0.55,0.505,2.251030683517456,spdsw,500,500,929,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
633,0.565,0.51,2.2542123794555664,spdsw,500,500,929,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
634,0.5,0.575,2.2780659198760986,spdsw,500,500,929,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
635,0.525,0.47,2.239496946334839,spdsw,500,500,929,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
636,0.885,0.51,2.247166872024536,spdsw,500,500,929,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
637,0.805,0.63,2.2603065967559814,spdsw,500,500,929,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
638,0.685,0.695,2.258439064025879,spdsw,500,500,929,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
639,0.73,0.595,2.258291721343994,spdsw,500,500,929,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
640,0.615,0.505,2.2632997035980225,spdsw,500,500,929,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
641,1.0,1.0,0.0,spdsw,500,500,929,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
642,0.63,0.66,2.2682747840881348,spdsw,500,500,929,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
643,0.58,0.54,2.2689990997314453,spdsw,500,500,929,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
644,0.545,0.525,2.2630562782287598,spdsw,500,500,929,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
645,0.54,0.58,2.2346601486206055,spdsw,500,500,929,6,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
646,0.425,0.52,2.237665891647339,spdsw,500,500,929,6,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
647,0.485,0.495,2.252298355102539,spdsw,500,500,929,6,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
648,0.66,0.505,2.387937068939209,spdsw,500,500,929,7,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
649,0.6,0.58,2.231936454772949,spdsw,500,500,929,7,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
650,0.65,0.535,2.2656137943267822,spdsw,500,500,929,7,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
651,0.605,0.535,2.4040040969848633,spdsw,500,500,929,7,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
652,0.58,0.52,2.2711362838745117,spdsw,500,500,929,7,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
653,0.59,0.55,2.249431848526001,spdsw,500,500,929,7,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
654,1.0,1.0,0.0,spdsw,500,500,929,7,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
655,0.5,0.565,2.258375644683838,spdsw,500,500,929,7,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
656,0.515,0.505,2.246648073196411,spdsw,500,500,929,7,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
657,0.525,0.515,2.242828845977783,spdsw,500,500,929,7,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
658,0.51,0.5,2.243140697479248,spdsw,500,500,929,7,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
659,0.47,0.535,2.2560081481933594,spdsw,500,500,929,7,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
660,0.62,0.5,2.2295660972595215,spdsw,500,500,929,8,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
661,0.715,0.59,2.237551212310791,spdsw,500,500,929,8,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
662,0.625,0.535,2.246090888977051,spdsw,500,500,929,8,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
663,0.655,0.71,2.2763872146606445,spdsw,500,500,929,8,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
664,0.52,0.465,3.7059357166290283,spdsw,500,500,929,8,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
665,0.575,0.54,2.251593589782715,spdsw,500,500,929,8,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
666,0.565,0.505,2.265179395675659,spdsw,500,500,929,8,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
667,1.0,1.0,0.0,spdsw,500,500,929,8,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
668,0.59,0.55,2.2817013263702393,spdsw,500,500,929,8,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
669,0.565,0.585,2.262075901031494,spdsw,500,500,929,8,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
670,0.465,0.535,2.2573752403259277,spdsw,500,500,929,8,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
671,0.61,0.5,2.2270209789276123,spdsw,500,500,929,8,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
672,0.945,0.5,2.272922992706299,spdsw,500,500,929,9,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
673,0.79,0.77,2.251674175262451,spdsw,500,500,929,9,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
674,0.7,0.595,2.2431068420410156,spdsw,500,500,929,9,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
675,0.79,0.745,2.253040075302124,spdsw,500,500,929,9,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
676,0.635,0.51,2.2624216079711914,spdsw,500,500,929,9,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
677,0.595,0.56,2.2520084381103516,spdsw,500,500,929,9,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
678,0.575,0.595,2.290884256362915,spdsw,500,500,929,9,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
679,0.515,0.545,2.239734172821045,spdsw,500,500,929,9,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
680,1.0,1.0,0.0,spdsw,500,500,929,9,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
681,0.58,0.6,2.3051350116729736,spdsw,500,500,929,9,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
682,0.38,0.45,2.2514750957489014,spdsw,500,500,929,9,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
683,0.53,0.57,2.284046173095703,spdsw,500,500,929,9,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
684,0.87,0.5,2.265138864517212,spdsw,500,500,929,10,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
685,0.715,0.575,2.2582218647003174,spdsw,500,500,929,10,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
686,0.545,0.58,2.2574310302734375,spdsw,500,500,929,10,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
687,0.67,0.665,2.2369349002838135,spdsw,500,500,929,10,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
688,0.57,0.5,2.240424394607544,spdsw,500,500,929,10,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
689,0.52,0.535,2.2299392223358154,spdsw,500,500,929,10,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
690,0.48,0.525,2.2649025917053223,spdsw,500,500,929,10,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
691,0.59,0.595,2.2697107791900635,spdsw,500,500,929,10,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
692,0.495,0.53,2.253248453140259,spdsw,500,500,929,10,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
693,1.0,1.0,0.0,spdsw,500,500,929,10,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
694,0.595,0.48,2.2707035541534424,spdsw,500,500,929,10,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
695,0.485,0.51,2.279850721359253,spdsw,500,500,929,10,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
696,0.485,0.5,2.2538559436798096,spdsw,500,500,929,11,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
697,0.715,0.565,2.237499952316284,spdsw,500,500,929,11,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
698,0.455,0.47,2.2482450008392334,spdsw,500,500,929,11,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
699,0.66,0.58,2.280367612838745,spdsw,500,500,929,11,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
700,0.495,0.505,2.239513635635376,spdsw,500,500,929,11,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
701,0.5,0.47,2.368839740753174,spdsw,500,500,929,11,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
702,0.475,0.415,2.2314209938049316,spdsw,500,500,929,11,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
703,0.61,0.625,2.253596305847168,spdsw,500,500,929,11,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
704,0.48,0.49,2.2491273880004883,spdsw,500,500,929,11,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
705,0.58,0.535,2.281228542327881,spdsw,500,500,929,11,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
706,1.0,1.0,0.0,spdsw,500,500,929,11,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
707,0.485,0.46,2.246709108352661,spdsw,500,500,929,11,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
708,0.61,0.545,2.259495496749878,spdsw,500,500,929,12,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
709,0.615,0.46,2.2556681632995605,spdsw,500,500,929,12,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
710,0.69,0.495,2.2433395385742188,spdsw,500,500,929,12,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
711,0.365,0.325,2.2689270973205566,spdsw,500,500,929,12,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
712,0.47,0.465,2.243929862976074,spdsw,500,500,929,12,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
713,0.53,0.5,2.26827335357666,spdsw,500,500,929,12,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
714,0.545,0.55,2.245771884918213,spdsw,500,500,929,12,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
715,0.53,0.505,2.2578113079071045,spdsw,500,500,929,12,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
716,0.54,0.595,2.2853784561157227,spdsw,500,500,929,12,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
717,0.435,0.52,2.253812551498413,spdsw,500,500,929,12,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
718,0.38,0.385,2.2605323791503906,spdsw,500,500,929,12,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
719,1.0,1.0,0.0,spdsw,500,500,929,12,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
720,1.0,1.0,0.0,logsw,500,500,2473,1,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
721,0.925,0.5,2.290607213973999,logsw,500,500,2473,1,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
722,0.85,0.505,2.2869749069213867,logsw,500,500,2473,1,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
723,0.835,0.5,2.437636375427246,logsw,500,500,2473,1,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
724,0.74,0.5,2.2792866230010986,logsw,500,500,2473,1,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
725,0.52,0.515,2.2852067947387695,logsw,500,500,2473,1,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
726,0.63,0.5,2.249797821044922,logsw,500,500,2473,1,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
727,0.56,0.5,2.2741074562072754,logsw,500,500,2473,1,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
728,0.62,0.5,2.254922866821289,logsw,500,500,2473,1,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
729,0.615,0.5,2.2580924034118652,logsw,500,500,2473,1,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
730,0.5,0.5,2.3175430297851562,logsw,500,500,2473,1,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
731,0.515,0.5,2.2333130836486816,logsw,500,500,2473,1,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
732,0.975,0.5,3.6170051097869873,logsw,500,500,2473,2,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
733,1.0,1.0,0.0,logsw,500,500,2473,2,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
734,0.85,0.64,2.245743989944458,logsw,500,500,2473,2,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
735,0.82,0.82,2.2782340049743652,logsw,500,500,2473,2,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
736,0.65,0.51,2.266124963760376,logsw,500,500,2473,2,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
737,0.565,0.5,2.2848212718963623,logsw,500,500,2473,2,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
738,0.64,0.605,2.2594878673553467,logsw,500,500,2473,2,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
739,0.54,0.52,2.282758951187134,logsw,500,500,2473,2,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
740,0.54,0.575,2.286327838897705,logsw,500,500,2473,2,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
741,0.585,0.565,2.2642643451690674,logsw,500,500,2473,2,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
742,0.49,0.51,2.235424280166626,logsw,500,500,2473,2,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
743,0.56,0.51,2.28887939453125,logsw,500,500,2473,2,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
744,0.955,0.83,2.2649619579315186,logsw,500,500,2473,3,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
745,0.905,0.605,2.2554759979248047,logsw,500,500,2473,3,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
746,1.0,1.0,0.0,logsw,500,500,2473,3,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
747,0.8,0.61,2.2912847995758057,logsw,500,500,2473,3,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
748,0.705,0.5,2.25657057762146,logsw,500,500,2473,3,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
749,0.575,0.545,2.28137469291687,logsw,500,500,2473,3,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
750,0.675,0.51,2.2663819789886475,logsw,500,500,2473,3,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
751,0.565,0.5,2.2519140243530273,logsw,500,500,2473,3,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
752,0.6,0.5,2.2806882858276367,logsw,500,500,2473,3,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
753,0.535,0.5,2.2474205493927,logsw,500,500,2473,3,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
754,0.41,0.5,2.2740118503570557,logsw,500,500,2473,3,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
755,0.57,0.5,2.261335849761963,logsw,500,500,2473,3,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
756,0.925,0.5,2.2704648971557617,logsw,500,500,2473,4,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
757,0.84,0.82,2.288881540298462,logsw,500,500,2473,4,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
758,0.775,0.655,2.270557403564453,logsw,500,500,2473,4,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
759,1.0,1.0,0.0,logsw,500,500,2473,4,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
760,0.62,0.505,2.246082305908203,logsw,500,500,2473,4,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
761,0.535,0.535,2.2497146129608154,logsw,500,500,2473,4,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
762,0.55,0.58,2.314934015274048,logsw,500,500,2473,4,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
763,0.55,0.495,2.270272970199585,logsw,500,500,2473,4,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
764,0.59,0.54,2.2469630241394043,logsw,500,500,2473,4,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
765,0.6,0.565,4.744407892227173,logsw,500,500,2473,4,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
766,0.525,0.54,2.261167526245117,logsw,500,500,2473,4,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
767,0.505,0.515,2.266563892364502,logsw,500,500,2473,4,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
768,0.935,0.55,2.2729601860046387,logsw,500,500,2473,5,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
769,0.9,0.715,2.2636966705322266,logsw,500,500,2473,5,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
770,0.79,0.745,2.267677068710327,logsw,500,500,2473,5,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
771,0.78,0.665,2.25669002532959,logsw,500,500,2473,5,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
772,1.0,1.0,0.0,logsw,500,500,2473,5,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
773,0.57,0.6,2.2570717334747314,logsw,500,500,2473,5,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
774,0.665,0.67,2.2548186779022217,logsw,500,500,2473,5,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
775,0.49,0.435,2.2566635608673096,logsw,500,500,2473,5,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
776,0.575,0.505,2.262049913406372,logsw,500,500,2473,5,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
777,0.575,0.51,2.2831077575683594,logsw,500,500,2473,5,10,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
778,0.56,0.575,2.246431350708008,logsw,500,500,2473,5,11,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
779,0.525,0.47,2.3113183975219727,logsw,500,500,2473,5,12,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
780,0.85,0.51,2.249307155609131,logsw,500,500,2473,6,1,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
781,0.8,0.63,2.251214027404785,logsw,500,500,2473,6,2,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
782,0.695,0.695,2.2934937477111816,logsw,500,500,2473,6,3,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
783,0.7,0.595,2.2653937339782715,logsw,500,500,2473,6,4,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
784,0.655,0.505,2.2630362510681152,logsw,500,500,2473,6,5,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
785,1.0,1.0,0.0,logsw,500,500,2473,6,6,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
786,0.68,0.66,2.351944923400879,logsw,500,500,2473,6,7,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
787,0.575,0.54,2.25276517868042,logsw,500,500,2473,6,8,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
788,0.595,0.525,2.2650222778320312,logsw,500,500,2473,6,9,False,1.0,bnci2015001,,,,256,"(1.0, 4.0)",True,0.5
